ASD Acronym,Designation,Title of Standard,Abstract,Link
,ISO 10079-4:2021,Medical suction equipment  Part 4: General requirements,"This document specifies general requirements for medical suction equipment that are common to all parts of the ISO 10079 series.
This document is not applicable to the following:
a) end-pieces such as suction catheters, drains, curettes, Yankauer suckers and suction tips;
b) syringes;
c) dental suction equipment;
d) anaesthetic gas scavenging systems;
e) laboratory suction;
f) autotransfusion systems;
g) mucus extractors including neonatal mucus extractors;
h) suction equipment where the collection container is downstream of the vacuum pump;
i) ventouse (obstetric) equipment;
j) suction equipment marked for endoscopic use only; and
k) plume evacuation systems.",https://www.iso.org/standard/77571.html
,ISO 10524-4:2008,Pressure regulators for use with medical gases  Part 4: Low-pressure regulators,"ISO 10524-4:2008 applies to the types of low-pressure regulators listed below and intended to be used with the following medical gases in the treatment, management, diagnostic evaluation and care of patients:

oxygen;
nitrous oxide;
medical air;
helium;
carbon dioxide;
xenon;
specified mixtures of the gases listed above;
air for driving surgical tools;
nitrogen for driving surgical tools;
oxygen-enriched air.

The types of low-pressure regulators covered by ISO 10524-4:2008 are as follows:

low-pressure regulators intended to be connected to terminal units of medical gas pipeline systems complying with ISO 7396-1;
low-pressure regulators with integral flow-metering devices intended to be connected to terminal units of medical gas pipeline systems complying with ISO 7396-1;
low-pressure regulators intended to be connected to terminal units attached to pressure regulators complying with ISO 10524-1 or ISO 10524-3;
operator-adjustable low-pressure regulators for air or nitrogen for driving surgical tools that are an integral part of a medical gas pipeline system complying with ISO 7396-1.",https://www.iso.org/standard/41931.html
,ISO 17256:2024,Anaesthetic and respiratory equipment  Respiratory therapy tubing and connectors,"This document specifies requirements for the respiratory tubing and connectors used to convey respirable gases to a patient in the healthcare and homecare environments and provide a safe connection between the gas supply device and the patient interface. Respiratory tubing and connectors are mainly used for delivery of oxygen but can also be used for respirable air or oxygen/air mixtures and breathable medicinal gas mixtures such as oxygen/nitrous oxide or oxygen/helium mixtures. This document also specifies requirements for respiratory therapy extension tubing.
NOTE 1        The gas supply devices referred to in this document do not include anaesthetic machines/workstations and ventilators.
NOTE 2        This document does not cover breathing tubes for breathing systems. These are specified in ISO 5367.
This document is written following the format of ISO 18190, General standard for airways and related equipment. The requirements in this device-specific standard take precedence over any conflicting requirements in the General standard",https://www.iso.org/standard/84739.html
,ISO 18190:2016,Anaesthetic and respiratory equipment  General requirements for airways and related equipment,"ISO 18190:2016 specifies the general requirements common to airways and related equipment and applicable to those device-specific standards that reference it.
The requirements of a device-specific standard take priority over ISO 18190:2016.
NOTE          General requirements contained in ISO 18190:2016 have historically been referenced in more than two other airways and related equipment standards.",https://www.iso.org/standard/61728.html
,ISO 19211:2024,Anaesthetic and respiratory equipment  Fire-activated oxygen shut-off devices for use during oxygen therapy,"This document specifies requirements for fire activated oxygen shut-off devices that stop the flow of oxygen in respiratory therapy tubing when activated by fire.
NOTE 1        Typical arrangements for fire activated oxygen shut-off devices are shown in Annex C.
NOTE 2        Respiratory therapy tubing is covered by ISO 17256.
NOTE 3        Use of fire activated oxygen shut-off devices in medical devices or accessories is not mandated in this document.
The fire activated oxygen shut-off devices specified in this document are not suitable for use with oxygen therapy systems with flows in excess of 20 l/min).
NOTE 4        There is rationale for this clause in A.2.
The requirements in this device-specific standard take precedence over any conflicting requirements in the general standard for airway devices (ISO 18190). All the common requirements that appear in the general standard for airway devices have been removed from this document.",https://www.iso.org/standard/84738.html
,ISO 19223:2019,Lung ventilators and related equipment  Vocabulary and semantics,"This document establishes a vocabulary of terms and semantics for all fields of respiratory care involving mechanical ventilation, such as intensive-care ventilation, anaesthesia ventilation, emergency and transport ventilation and home-care ventilation, including sleep-apnoea breathing-therapy equipment. It is applicable
—     in lung ventilator and breathing-therapy device standards,
—     in health informatics standards,
—     for labelling on medical electrical equipment and medical electrical systems,
—     in medical electrical equipment and medical electrical system instructions for use and accompanying documents,
—     for medical electrical equipment and medical electrical systems interoperability, and
—     in electronic health records.
This document is also applicable to those accessories intended by their manufacturer to be connected to a ventilator breathing system or to a ventilator, where the characteristics of those accessories can affect the basic safety or essential performance of the ventilator and ventilator breathing system.
NOTE    This document can also be used for other applications relating to lung ventilation, including non-electrical devices and equipment, research, description of critical events, forensic analysis and adverse event (vigilance) reporting systems.
This document does not specify terms specific to breathing-therapy equipment, or to physiologic closed-loop ventilation, high-frequency ventilation or negative-pressure ventilation; nor to respiratory support using liquid ventilation or extra-corporeal gas exchange, or oxygen, except where it has been considered necessary to establish boundaries between bordering concepts.",https://www.iso.org/standard/51164.html
,ISO 20072:2009,Aerosol drug delivery device design verification  Requirements and test methods,"ISO 20072:2009 applies to the design, labelling, instructions for use and testing requirements for hand-held single- and multi-use aerosol drug delivery devices (ADDDs) intended to deliver a metered or pre-metered aerosolized medication to or by means of the human respiratory tract (including nasal, oral, tracheal, bronchial and alveolar sites). This International Standard applies to both refillable and disposable devices intended for personal use.
ISO 20072:2009 is intended for device design verification and not for drug product quality assessment. The objective of this International Standard is to verify, by laboratory (in-vitro) testing, that the ADDD design consistently meets the manufacturer's design specification by satisfying a device functionality profile and system verification test both of which are determined from a risk assessment and evaluated in accordance with the instructions for use.",https://www.iso.org/standard/41989.html
,ISO 20789:2018,Anaesthetic and respiratory equipment  Passive humidifiers,"This document specifies requirements for so-called ""cold bubble-through"" or ""cold pass-over"" humidifying equipment, hereafter referred to as a passive humidifier. Figure 1 and Figure 2 illustrate these passive humidifiers.",https://www.iso.org/standard/69104.html
,ISO 21917:2021,Anaesthetic and respiratory equipment  Voice prostheses,"This document specifies performance requirements for voice prostheses including requirements for marking, packaging and information to be provided by the manufacturer as well as test methods for the evaluation of physical characteristics of voice prostheses.
NOTE      There is guidance or rationale for this list item contained in A.2.",https://www.iso.org/standard/72180.html
,ISO/TR 21954:2018,Guidance on the selection of the appropriate means of ventilation based on the intended patient use environment and operator,"This document considers and identifies criteria about the intended patient, intended use environment, and intended operator across the spectrum of the types of ventilation-related equipment as listed below:
—          gas-powered resuscitator as specified in ISO 10651-5[1] [1];
—          operator-powered resuscitator as specified in ISO 10651-4[2];
—          ventilator for critical care as specified in ISO 80601-2-12[3] [2];
—          ventilator for emergency medical services environment as specified in ISO 80601-2-84[4] [3], the future replacement for ISO 10651-3[5];
NOTE 1    ISO 80601‐2‐84 updates the content of ISO 10651‐3 and harmonizes it with IEC 60601-1:2005+AMD1:2012[6] and IEC 60601-1-12:2014[7].
—          ventilator for ventilatory impairment in the home healthcare environment as specified in ISO 80601‑2‑79[8];
—          ventilator for ventilatory insufficiency in the home healthcare environment as specified in ISO 80601‑2‑80[9];
—          ventilator for ventilator-dependent patients in the home healthcare environment as specified in ISO 80601-2-72[10];
—          sleep apnoea breathing therapy equipment as specified in ISO 80601-2-70[11].
NOTE 2    Sleep apnoea breathing therapy equipment is not considered to be an artificial ventilator. It is included in this discussion to highlight the differences, which indicate why sleep apnoea breathing therapy equipment is not considered a ventilator.
This document is intended to provide guidance that can assist manufacturers, authorities having jurisdiction and users in the development, selection and application of different types of ventilatory equipment based on the intended patient, intended use environment and intended operator.
[1] Numbers in square brackets refer to the Bibliography.
[2] Under preparation. Stage at the time of publication: ISO/FDIS 80601-2-12:2018.
[3] Under preparation. Stage at the time of publication: ISO/DIS 80601-2-84:2018.",https://www.iso.org/standard/72287.html
,ISO 23328-1:2003,Breathing system filters for anaesthetic and respiratory use  Part 1: Salt test method to assess filtration performance,"ISO 23328-1:2003 gives a short-term airborne sodium chloride particle challenge test method for assessing the filtration performance of breathing system filters (BSF) intended for the filtration of respired gases. 
ISO 23328-1:2003 is applicable to BSF used with a clinical breathing system. It is not applicable to other types of filter, e.g. those designed to protect vacuum sources or gas sample lines, to filter compressed gases, or to protect test equipment for physiological respiratory measurements.
Non-filtration aspects of BSF are addressed in ISO 23328-2.",https://www.iso.org/standard/35330.html
,ISO 23328-2:2002,Breathing system filters for anaesthetic and respiratory use  Part 2: Non-filtration aspects,"ISO 23328-2:2002 specifies requirements for non-filtration aspects of breathing system filters (BSF) intended for anaesthetic and respiratory use, and addresses connection ports, leakage, resistance to flow, packaging, marking and information supplied. The test method is intended for BSF used with a clinical breathing system.
It is not applicable to other types of filter, e.g. those designed to protect vacuum sources or gas sample lines, to filter compressed gases, or to protect test equipment for physiological respiratory measurements.
A method for assessing filtration performance of BSF is given in ISO 23328-1.",https://www.iso.org/standard/35329.html
,ISO 23368:2022,Anaesthetic and respiratory equipment  Low-flow nasal cannulae for oxygen therapy,"This document specifies requirements for low-flow nasal cannulae, used in both home care and hospital environments for the administration of oxygen therapy.
This document does not include requirements to prevent the proliferation of fire within the tubing but does specify a user-detachable connection that can be used to fit a fire-activated oxygen shut-off device.",https://www.iso.org/standard/75350.html
,ISO 23371:2022,Anaesthetic and respiratory equipment  Cuff pressure indication control and regulation devices,"This document specifies essential performance and safety requirements for cuff pressure indicators used to indicate the intracuff pressure of airway devices, such as supralaryngeal airways, tracheal tubes or tracheostomy tubes.
This document is also applicable to devices that combine intracuff pressure indication with a method of cuff inflation (such as a syringe or pump). The device can also provide a method of automatically maintaining cuff inflation at a specific pressure or within a pressure range.
The requirements specified in this document apply to stand-alone cuff pressure indicators and those integrated into other medical devices e.g. ventilators anaesthesia workstations etc.",https://www.iso.org/standard/75351.html
,ISO 23372:2022,Anaesthetic and respiratory equipment  Air entrainment devices,"This document specifies minimum performance and safety requirements for air entrainment devices used for delivery of designated oxygen concentrations to patients. It provides a test method to check the accuracy of the oxygen concentration in the air/oxygen mixture generated by the air entrainment devices. Air entrainment devices can be fixed to deliver a single oxygen concentration or adjustable, to deliver a range of oxygen concentration outputs.
This document also specifies marking requirements and recommends an optional system of colour coding to assist the user in identifying the designated oxygen concentration.
This document does not cover air entrainment devices which are integral with medical devices specified in other standards (e.g. emergency lung ventilators, humidifiers, nebulizers).",https://www.iso.org/standard/75352.html
,ISO 80369-2:2024,Small-bore connectors for liquids and gases in healthcare applications  Part 2: Connectors for respiratory applications,"This document specifies the design and dimensions for two small-bore connectors intended to be used for connections in respiratory applications of medical devices and accessories. One connector (R1) is intended for use on medical devices and accessories subjected to pressures up to 15 kPa (e.g. a breathing system). The other connector (R2) is intended for use on medical devices and accessories subjected to higher pressures between 15 kPa and 600 kPa (e.g. oxygen therapy tubing).
NOTE 1        The pressure is related to pressure available at the source to which the medical device is connected.
NOTE 2        The intended application does not preclude the use of other connectors on medical devices or accessories within this application.
NOTE 3        Requirements for alternative connectors for this intended application are specified in ISO 80369-1.
This document does not specify requirements for the medical devices or accessories that use these connectors. Such requirements are given in device-specific standards.
NOTE 4        If a device-specific standard does not exist, the performance and material requirements specified in ISO 80369-1 can be used as guidance.",https://www.iso.org/standard/79601.html
,ISO 80601-2-90:2021,Medical electrical equipment  Part 2-90: Particular requirements for basic safety and essential performance of respiratory high-flow therapy equipment,"This document applies to the basic safety and essential performance of respiratory high-flow therapy equipment, as defined in 201.3.220, hereafter also referred to as ME equipment or ME system, in combination with its accessories:
—   intended for use with patients who can breathe spontaneously; and
—   intended for patients who would benefit from improved alveolar gas exchange; and who would benefit from receiving high-flow humidified respiratory gases, which can include a patient whose upper airway is bypassed.
EXAMPLE 1 Patients with Type 1 Respiratory Failure who exhibit a reduction in arterial blood oxygenation.
EXAMPLE 2 Patients who would benefit from reduced work of breathing, as needed in Type 2 Respiratory Failure, where arterial carbon dioxide is high.
EXAMPLE 3 Patients requiring humidification to improve mucociliary clearance.
Respiratory high-flow therapy equipment can be intended for use in the home healthcare environment or intended for use in professional healthcare facilities.
NOTE 1        In the home healthcare environment, the supply mains is often not reliable.
Respiratory high-flow therapy equipment can be:
—   fully integrated ME equipment; or
—   a combination of separate items forming a ME system.
This standard also applies to other types of respiratory equipment when that equipment includes a respiratory high-flow therapy mode.
NOTE 2  This standard and ISO 80601-2-12[14] are applicable to a critical care ventilator with a high-flow therapy mode.
Respiratory high-flow therapy equipment can be transit-operable.
This document is also applicable to those accessories intended by their manufacturer to be connected to the respiratory high-flow therapy equipment, where the characteristics of those accessories can affect the basic safety or essential performance of the respiratory high-flow therapy equipment.
EXAMPLE 4         Breathing sets, connectors, humidifier, breathing system filter, external electrical power source, distributed alarm system, high-flow nasal cannula, tracheal tube, tracheostomy tube, face mask and supra-laryngeal airway.
If a clause or subclause is specifically intended to be applicable to ME equipment only, or to ME systems only, the title and content of that clause or subclause will say so. If that is not the case, the clause or subclause applies both to ME equipment and to ME systems, as relevant.
Hazards inherent in the intended physiological function of ME equipment or ME systems within the scope of this document are not covered by specific requirements in this document except in the general standard, 7.2.13 and 8.4.1.
NOTE 3        Additional information can be found in the general standard, 4.2.
This document does not specify the requirements for:
—    ventilators or accessories for ventilator-dependent patients intended for critical care applications, which are given in ISO 80601‑2‑12[14];
—    ventilators or accessories intended for anaesthetic applications, which are given in ISO 80601‑2‑13[15];
—    ventilators or accessories intended for the emergency medical services environment, which are given in ISO 80601‑2‑84[20];
—    ventilators or accessories intended for ventilator-dependent patients in the home healthcare environment, which are given in ISO 80601‑2‑72[17];
—    ventilatory support equipment or accessories intended for patients with ventilatory impairment, which are given in ISO 80601‑2‑79[18];
—    ventilatory support equipment or accessories intended for patients with ventilatory insufficiency, which are given in ISO 80601‑2‑80[19];
—    sleep apnoea therapy ME equipment, which are given in ISO 80601‑2‑70[16];
—    continuous positive airway pressure (CPAP) ME equipment;
—    high-frequency jet ventilators (HFJVs)[31], which are given in ISO 80601‑2‑87[21];
—    gas mixers for medical use, which are given in ISO 11195[9];
—    flowmeters, which are given in ISO 15002[11];
—    high-frequency oscillatory ventilators (HFOVs), which are given in ISO 80601‑2‑87[21]; and
—    cuirass or “iron-lung” ventilation equipment.
This document is a particular standard in the IEC 60601 series, the IEC 80601 series and the ISO 80601 series.",https://www.iso.org/standard/80858.html
,ISO 80601-2-85:2021,Medical electrical equipment  Part 2-85: Particular requirements for the basic safety and essential performance of cerebral tissue oximeter equipment,"This document applies to basic safety and essential performance of cerebral tissue oximeter equipment, that employs light at multiple wavelengths to derive a quantitative measure of oxygen saturation of haemoglobin within the volume of tissue sampled under the probe attached to the head. The cerebral tissue oximeter equipment can be based on continuous light, frequency domain or time domain technologies. This document applies to ME equipment used in a hospital environment as well as when used outside the hospital environment, such as in ambulances and air transport. Additional standards may apply to ME equipment for those environments of use.
NOTE 1  Cerebral tissue oximeters are sometimes referred to as near infrared spectroscopy equipment in medical literature.
Not included within the scope of this document are:

      invasive tissue or vascular oximeters; 
      oximeters that require a blood sample from the patient;
      equipment measuring dissolved oxygen;
 ME equipment, or part thereof, that measures path-length-dependent haemoglobin change. The requirements for functional near-infrared spectroscopy equipment are found in ISO 80601-2-71[4];
 ME equipment, or part thereof, that measures arterial saturation based on pulsatile changes in tissue optical properties (SpO2). The requirements for pulse oximeter equipment are found in ISO 80601‑2‑61[3];
 ME equipment, or any part thereof, that claims to monitor tissue in parts of the body other than the head.

This document also applies to cerebral tissue oximeter equipment, including cerebral tissue oximeter monitors, cerebral tissue oximeter probes and probe cable extenders, that have been remanufactured.
If a clause or subclause is specifically intended to be applicable to ME equipment only, or to ME systems only, the title and content of that clause or subclause will say so. If that is not the case, the clause or subclause applies both to ME equipment and to ME systems, as relevant.
Hazards inherent in the intended physiological function of ME equipment or ME systems within the scope of this document are not covered by specific requirements in this document except in 201.11 and in 201.7.2.13 and 201.8.4.1 of the general standard.
NOTE 2  See also 4.2 of the general standard. 
This document can also be applied to ME equipment and their accessories used for compensation or alleviation of disease, injury or disability.
This document is not applicable to remote or slave (secondary) equipment that displays StO2 values that are located outside of the patient environment.
NOTE 3  ME equipment that provides selection between diagnostic and monitoring functions is expected to meet the requirements of the appropriate document when configured for that function.",https://www.iso.org/standard/72442.html
,ISO 80601-2-87:2021,Medical electrical equipment  Part 2-87: Particular requirements for basic safety and essential performance of high-frequency ventilators,"This document applies to the basic safety and essential performance of a high-frequency ventilator (HFV) in combination with its accessories, hereafter referred to as ME equipment:

intended for use in an environment that provides specialized care for patients whose conditions can be life-threatening and who can require comprehensive care and constant monitoring in a professional healthcare facility;

NOTE 1    For the purposes of this document, such an environment is referred to as a critical care environment. High-frequency ventilators for this environment are considered life-sustaining.
NOTE 2    For the purposes of this document, such a high-frequency ventilator can provide transport within a professional healthcare facility (i.e., be a transit-operable ventilator).
NOTE 3    A high-frequency ventilator intended for use in transport within a professional healthcare facility is not considered as a ventilator intended for the emergency medical services environment.

intended to be operated by a healthcare professional operator;
intended for those patients who need differing levels of support from artificial ventilation including ventilator-dependent patients; and
capable of providing more than 150 inflations/min.

There are three principal designations of HFV:

high-frequency percussive ventilation [HFPV, with a typical HFV frequency of (60 to 1 000) HFV inflations/min]; 
high-frequency jet ventilation [HFJV, with a typical HFV frequency of (100 to 1 500) HFV inflations/min]; and
high-frequency oscillatory ventilation [HFOV, with a typical HFV frequency of (180 to 1200) HFV inflations/min and typically having an active expiratory phase]. 

Additionally, HFV designations can be combined together or with ventilation at rates less than 150 inflations/min.
* A high-frequency ventilator is not considered a physiologic closed loop-control system unless it uses a physiological patient variable to adjust the ventilation therapy settings.
This document is also applicable to those accessories intended by their manufacturer to be connected to an HFV breathing system, or to a high-frequency ventilator, where the characteristics of those accessories can affect the basic safety or essential performance of the high-frequency ventilator.
If a clause or subclause is specifically intended to be applicable to ME equipment only, or to ME systems only, the title and content of that clause or subclause will say so. If that is not the case, the clause or subclause applies both to ME equipment and to ME systems, as relevant.
Hazards inherent in the intended physiological function of ME equipment or ME systems within the scope of this document are not covered by specific requirements in this document except in 7.2.13 and 8.4.1 of IEC 60601-1:2005.
NOTE 4    Additional information can be found in 4.2 of IEC 60601-1:2005+AMD1:2012.
This document is not applicable to ME equipment that is intended solely to augment the ventilation of spontaneously breathing patients within a professional healthcare facility.
This document does not specify the requirements for:

non-high-frequency ventilators or accessories which provide conventional ventilation for use in critical care environments, which are given in ISO 80601-2-12 [23];.

NOTE 5     An HFV can incorporate conventional critical care ventilator operational modes, in which case ISO 80601-2-12 is applicable to those modes.

ventilators or accessories intended for anaesthetic applications, which are given in ISO 80601-2-13 [24];
ventilators or accessories intended for the emergency medical services environment, which are given in ISO 80601-2-84, the replacement for ISO 10651-3 [13];

NOTE 6     An HFV can incorporate EMS ventilator capability.

ventilators or accessories intended for ventilator-dependent patients in the home healthcare environment, which are given in ISO 80601‑2-72 [26];
ventilators or accessories intended for home-care ventilatory support devices, which are given in ISO 80601-2-79 [27] and ISO 80601-2-80 [28], the replacements for ISO 10651-6 [15];
sleep apnoea breathing therapy ME equipment, which are given in ISO 80601-2-70 [25];
bi-level positive airway pressure (bi-level PAP) ME equipment;
continuous positive airway pressure (CPAP) ME equipment;
respiratory high-flow ME equipment, which are given in ISO 80601-2-90:—1; and
cuirass or “iron-lung” ventilation

This document is a particular standard in the IEC 60601 series, the IEC 80601 series and the ISO 80601 series.
 
1 Under preparation. Stage at the time of publication: ISO/DIS 80601-2-90:2020.",https://www.iso.org/standard/74486.html
,ISO 81060-1:2007,Non-invasive sphygmomanometers  Part 1: Requirements and test methods for non-automated measurement type,"ISO 81060-1:2007 specifies requirements for non-automated sphygmomanometers and their accessories, which, by means of inflatable cuffs, are used for the non-invasive blood pressure measurement by operator observation.
ISO 81060-1:2007 specifies requirements for the safety and essential performance, including effectiveness and labelling, for non-automated sphygmomanometers and their accessories, including test methods to determine the accuracy of non-invasive blood pressure measurement.
ISO 81060-1:2007 covers non-invasive blood pressure measurement devices with a pressure-sensing element and display used in conjunction with means of detecting blood flow.",https://www.iso.org/standard/42914.html
,ISO 81060-3:2022,Non-invasive sphygmomanometers  Part 3: Clinical investigation of continuous automated measurement type,"This document specifies the requirements and methods for the clinical investigation of continuous automated non-invasive sphygmomanometers used for the measurement of the blood pressure of a patient.
This document does not cover usability aspects such as the form and manner of the data display or output. This document does not specify a numerical threshold on the minimum output period. A continuous automated non-invasive sphygmomanometer providing blood pressure parameters (e.g., systolic blood pressure, diastolic blood pressure or mean arterial pressure) with an output period considerably larger than 30 s is not typically considered a continuous automated non-invasive sphygmomanometer.
This document covers both trending continuous automated non-invasive sphygmomanometers and absolute accuracy continuous automated non-invasive sphygmomanometers and focuses solely on requirements for the clinical investigation. Representation of output is not covered by this document.
NOTE 1    IEC 62366-1 provides requirements on the application of usability engineering to medical devices. The usability engineering process can be used to clarify for the intended user whether the displayed data concerns absolute accurate values or trending values.
The requirements and methods for the clinical investigation of continuous automated non-invasive sphygmomanometers provided in this document are applicable to any subject population, and any condition of use of the continuous automated non-invasive sphygmomanometers.
NOTE 2    Subject populations can, for example, be represented by age or weight ranges.
NOTE 3    This document does not provide a method to assess the effect of artefacts during the clinical investigation (e.g. motion artefacts induced by the movement of the subject or the movement of the platform supporting the subject).
This document specifies additional disclosure requirements for the accompanying documents of continuous automated non-invasive sphygmomanometers that have undergone clinical investigation according to this document.
This document is not applicable to:
—    the clinical investigation of a non-automated sphygmomanometer as given in ISO 81060-1, 
—    the clinical investigation of an intermittent automated non-invasive sphygmomanometer as given in ISO 81060-2, 
—    an automated non-invasive sphygmomanometer as given in IEC 80601-2-30, or 
—    invasive blood pressure monitoring equipment as given in IEC 60601‑2‑34.",https://www.iso.org/standard/71161.html
